,Instance,Income
29024,141018,35772.991778342985
29025,141019,37790.8656051741
29026,141020,-8200.129060309846
29027,141021,23340.59919088194
29028,141022,-726.0816062944941
29029,141023,155064.01077061798
29030,141024,179487.9398210924
29031,141025,234620.27931832802
29032,141026,112178.89100764971
29033,141027,68251.75233669579
29034,141028,331059.71735615516
29035,141029,75264.11717792926
29036,141030,370113.51666007517
29037,141031,10957.914002647158
29038,141032,135095.43780254526
29039,141033,-11983.68294394482
29040,141034,431505.84898128593
29041,141035,105197.11098561576
29042,141036,269892.8205802194
29043,141037,29763.68842575699
29044,141038,132079.95415990613
29045,141039,61896.45603801776
29046,141040,137048.40341538517
29047,141041,46684.08600640204
29048,141042,102692.30856890976
29049,141043,111307.09505383251
29050,141044,86752.80711315386
29051,141045,221903.6151889679
29052,141046,118557.69262999855
29053,141047,-35741.44600174576
29054,141048,267623.895595849
29055,141049,223766.32674495317
29056,141050,43534.26475910144
29057,141051,173906.70820509782
29058,141052,-8859.901193682104
29059,141053,421319.5257791304
29060,141054,264270.3969737184
29061,141055,314398.874027587
29062,141056,42725.70222337218
29063,141057,25144.953346765134
29064,141058,34318.43955221493
29065,141059,151777.52954470878
29066,141060,60641.383477433585
29067,141061,395314.7461427371
29068,141062,31625.40121712908
29069,141063,101133.41797756217
29070,141064,17806.524202540983
29071,141065,116992.93705224246
29072,141066,44388.92903817026
29073,141067,38732.861720617395
29074,141068,46059.440201859456
29075,141069,47724.200987571385
29076,141070,78779.08933329722
29077,141071,48404.395877479576
29078,141072,181030.21748758852
29079,141073,71506.94438015996
29080,141074,209577.53549133893
29081,141075,9620.28686807584
29082,141076,521255.6410785117
29083,141077,54568.34263261827
29084,141078,97969.2278251322
29085,141079,302988.8628507829
29086,141080,10189.980664461385
29087,141081,14639.963218631223
29088,141082,136801.953453579
29089,141083,95032.44010431645
29090,141084,96469.8194159749
29091,141085,-12457.742865222972
29092,141086,157529.086502315
29093,141087,7231.405947079416
29094,141088,292462.9568926594
29095,141089,71043.3426910108
29096,141090,-84871.0645711408
29097,141091,83243.88970194431
29098,141092,97953.33927456383
29099,141093,236.12338478351012
29100,141094,411105.4245633078
29101,141095,40185.36120008631
29102,141096,52869.872998988256
29103,141097,44871.750548302196
29104,141098,185605.08275771374
29105,141099,91963.5342959459
29106,141100,206143.375872741
29107,141101,59925.407822709996
29108,141102,7584.242376512382
29109,141103,1127.0461616083048
29110,141104,72192.29440844664
29111,141105,16887.823884488083
29112,141106,37315.72098067356
29113,141107,61825.74059185153
29114,141108,85033.2136842059
29115,141109,7974.154965067748
29116,141110,64082.635440871585
29117,141111,613380.0657231021
29118,141112,282232.8463715208
29119,141113,22340.316844121087
29120,141114,244457.04200215172
29121,141115,74719.72023417847
29122,141116,80714.02672566008
29123,141117,48556.19656009879
29124,141118,624980.2667836803
29125,141119,278434.4720576438
29126,141120,290760.80299747316
29127,141121,129357.72494571516
29128,141122,128780.15758844512
29129,141123,56233.165586431045
29130,141124,68684.98124812404
29131,141125,84537.35963618197
29132,141126,67835.49658685364
29133,141127,279439.66062047565
29134,141128,281632.44262280175
29135,141129,90289.72794558434
29136,141130,88008.79153754516
29137,141131,-22821.797761574853
29138,141132,94136.9702145243
29139,141133,64855.65640170919
29140,141134,325343.90801527957
29141,141135,16133.041495127603
29142,141136,27627.00827143248
29143,141137,232460.8772415775
29144,141138,562.9619618309662
29145,141139,33144.50987810362
29146,141140,190764.77180769527
29147,141141,36442.020104666706
29148,141142,86159.4370516832
29149,141143,13413.594896741677
29150,141144,18412.64961158717
29151,141145,102685.00428527547
29152,141146,49953.584157671314
29153,141147,126964.32536922302
29154,141148,222617.08456934197
29155,141149,-2437.091178672854
29156,141150,71683.78661638638
29157,141151,-39134.587563793175
29158,141152,601661.7091633477
29159,141153,114827.87761937128
29160,141154,-10463.404573241249
29161,141155,65873.88690485246
29162,141156,34736.45875853952
29163,141157,131296.48349160329
29164,141158,259755.5071049109
29165,141159,115567.77514780546
29166,141160,204518.81740106829
29167,141161,210880.80011876533
29168,141162,58358.588828740176
29169,141163,-41235.00043736445
29170,141164,265047.1004765681
29171,141165,29510.243221413344
29172,141166,177529.3375007892
29173,141167,204391.68016980076
29174,141168,92178.54161882773
29175,141169,42635.75641425839
29176,141170,42253.88170103729
29177,141171,262481.3476661048
29178,141172,80598.3316252362
29179,141173,153681.19407027168
29180,141174,85094.90027194703
29181,141175,59440.087176755536
29182,141176,-1008.6451440006495
29183,141177,49982.26735163294
29184,141178,71276.95426473301
29185,141179,90334.1297151111
29186,141180,29457.060089857783
29187,141181,79983.91438012198
29188,141182,-9780.403857013676
29189,141183,-5426.71500411164
29190,141184,71901.00716977892
29191,141185,10866.400384723675
29192,141186,90511.0359906382
29193,141187,24681.64264377579
29194,141188,209671.480787938
29195,141189,-70412.35783257335
29196,141190,206800.41965793632
29197,141191,86572.29633373022
29198,141192,97225.83155329479
29199,141193,280291.35755135724
29200,141194,38291.51976039121
29201,141195,-2256.7532225148752
29202,141196,71797.34275966557
29203,141197,126523.63341697259
29204,141198,14412.176920266356
29205,141199,74460.18205146817
29206,141200,64263.537665386684
29207,141201,312542.11393315485
29208,141202,99231.67298907274
29209,141203,125848.63978398358
29210,141204,111539.45985790575
29211,141205,53701.69189314451
29212,141206,73692.99713941012
29213,141207,33640.856088038534
29214,141208,262642.7491503903
29215,141209,118583.69804625865
29216,141210,11750.005337601993
29217,141211,191254.41011085827
29218,141212,92889.08037245134
29219,141213,243625.68565389793
29220,141214,-18938.238315091934
29221,141215,334989.90518924827
29222,141216,67543.0326812435
29223,141217,71775.16792213591
29224,141218,-7447.841971708927
29225,141219,38542.27290746616
29226,141220,105306.21792521887
29227,141221,177383.6664732662
29228,141222,216691.88614583714
29229,141223,324745.63846224314
29230,141224,94087.61211046949
29231,141225,46752.96442205226
29232,141226,180711.90373701788
29233,141227,25577.40844630031
29234,141228,35648.63145233039
29235,141229,93099.90868702484
29236,141230,131431.27658150718
29237,141231,22712.771287082694
29238,141232,-24970.23754668841
29239,141233,111933.96794413077
29240,141234,44854.910955430474
29241,141235,-1563.849225740414
29242,141236,305386.51567033725
29243,141237,174202.85732453037
29244,141238,127008.90836863825
29245,141239,183758.80924363062
29246,141240,81839.59200106189
29247,141241,54702.02295204252
29248,141242,24344.08785923617
29249,141243,3142.428208588157
29250,141244,304111.6697419514
29251,141245,25146.648012842517
29252,141246,317477.8507730779
29253,141247,227360.83094604127
29254,141248,75016.69030551892
29255,141249,95935.94680083776
29256,141250,69854.20060883556
29257,141251,25166.38750833692
29258,141252,124999.86644290015
29259,141253,182022.43019876257
29260,141254,208543.41881811805
29261,141255,2901.3181022102945
29262,141256,35533.197336943354
29263,141257,188672.2887743786
29264,141258,84532.34902403085
29265,141259,202659.93211823842
29266,141260,55765.76794306515
29267,141261,63557.07392318314
29268,141262,59947.18448679196
29269,141263,197372.37843377143
29270,141264,157617.41258212412
29271,141265,60263.46946990583
29272,141266,-19878.84685420757
29273,141267,10367.809705903288
29274,141268,270996.32542484114
29275,141269,12464.405823313631
29276,141270,66356.60421035904
29277,141271,197360.4290737426
29278,141272,109369.93751958478
29279,141273,-9816.565332574304
29280,141274,66874.63026271481
29281,141275,136686.0001763301
29282,141276,220240.27671279386
29283,141277,402054.19786587404
29284,141278,95061.9417417366
29285,141279,71676.40448969975
29286,141280,86684.5320549435
29287,141281,180399.2425911799
29288,141282,187161.23595905304
29289,141283,242448.37962492462
29290,141284,100021.8493208508
29291,141285,662820.6170354229
29292,141286,26031.930231113918
29293,141287,26168.446912774816
29294,141288,30271.850088042673
29295,141289,20074.501001996454
29296,141290,6955.4999598208815
29297,141291,92640.32049802458
29298,141292,111798.42056989297
29299,141293,123377.94773736596
29300,141294,132041.5662032701
29301,141295,130739.8513042829
29302,141296,206207.2737324345
29303,141297,17297.10852821078
29304,141298,22718.381988069974
29305,141299,202360.88690586574
29306,141300,-16702.82787105441
29307,141301,107159.47387418337
29308,141302,82302.88731408631
29309,141303,202964.62705115648
29310,141304,87840.66975790681
29311,141305,7214.642281501088
29312,141306,333108.9914099132
29313,141307,69596.69537172746
29314,141308,23562.851005575154
29315,141309,46360.63833044795
29316,141310,81510.57062416477
29317,141311,13731.599420531187
29318,141312,96026.27832555305
29319,141313,114955.38629551278
29320,141314,83520.21990765492
29321,141315,-36783.06322747702
29322,141316,136297.26783130225
29323,141317,232961.19879459217
29324,141318,432211.9085294432
29325,141319,235723.76456507575
29326,141320,548430.539129959
29327,141321,29415.359588116407
29328,141322,16503.788197590038
29329,141323,-26650.567187743727
29330,141324,115295.20707338117
29331,141325,72921.5695466008
29332,141326,26655.515538960695
29333,141327,-58611.84005155647
29334,141328,415694.2413428533
29335,141329,-18012.332349210046
29336,141330,54485.81097874371
29337,141331,57184.38210162055
29338,141332,49809.01546026347
29339,141333,121052.17443841416
29340,141334,207748.2303464315
29341,141335,191900.6784221311
29342,141336,-168.354319030419
29343,141337,103185.67740313103
29344,141338,143656.8290711916
29345,141339,-17293.67501238594
29346,141340,48394.24898049235
29347,141341,-10674.045541151427
29348,141342,131205.6997763277
29349,141343,131037.61590318428
29350,141344,3417.8928664084524
29351,141345,164410.57996714814
29352,141346,81785.36821695417
29353,141347,42858.924764454365
29354,141348,-1076.7245107353665
29355,141349,253269.76796857966
29356,141350,270096.09513969487
29357,141351,32084.979215749074
29358,141352,81628.50200022524
29359,141353,152990.13108164957
29360,141354,53476.37089777738
29361,141355,-15697.30943966005
29362,141356,198791.57409496838
29363,141357,29604.20752297109
29364,141358,38578.38729340257
29365,141359,88077.80754298577
29366,141360,61118.89029156882
29367,141361,190833.82041597413
29368,141362,275992.58205022337
29369,141363,-10209.709621436428
29370,141364,34923.04515448678
29371,141365,44452.17794481758
29372,141366,120141.73648781143
29373,141367,117912.27650801511
29374,141368,-50314.920064375736
29375,141369,75448.24933110457
29376,141370,333400.45518154046
29377,141371,214831.2822530223
29378,141372,-20241.794683982618
29379,141373,106063.66134572774
29380,141374,108831.11623356212
29381,141375,80268.77936903527
29382,141376,139197.52781115705
29383,141377,47646.77378443489
29384,141378,91221.45195015753
29385,141379,-7172.561889106873
29386,141380,99267.00279997662
29387,141381,235.71033902838826
29388,141382,56945.186537115835
29389,141383,253940.20536810858
29390,141384,60699.40415220382
29391,141385,203306.82011819351
29392,141386,144661.0005674488
29393,141387,229728.91097105062
29394,141388,101657.0809237007
29395,141389,110108.33345760405
29396,141390,240148.72220055247
29397,141391,-908.1856386098079
29398,141392,134075.5283680223
29399,141393,-24574.22179090418
29400,141394,1143044.173563507
29401,141395,45034.38865244016
29402,141396,29752.837351744063
29403,141397,-29606.081072367728
29404,141398,121005.51962030958
29405,141399,-39358.227342199534
29406,141400,39131.828280942515
29407,141401,210962.24653162342
29408,141402,159294.10371267796
29409,141403,-11018.40490246471
29410,141404,133746.72894206783
29411,141405,50195.2545336145
29412,141406,42765.105087995995
29413,141407,-2244.476574796252
29414,141408,38440.10107003758
29415,141409,184235.90870130155
29416,141410,363328.435358698
29417,141411,260304.6393037471
29418,141412,145555.95367056783
29419,141413,137874.42857794976
29420,141414,8028.332602107432
29421,141415,87623.17078619543
29422,141416,63897.1915195575
29423,141417,78826.39643045561
29424,141418,230571.58419504948
29425,141419,121066.92471415037
29426,141420,52667.484221426304
29427,141421,-37301.27970986348
29428,141422,310824.9739604951
29429,141423,20622.41443743743
29430,141424,80693.97761451872
29431,141425,596839.1060189311
29432,141426,3395.2429651906714
29433,141427,11010.605415851343
29434,141428,71043.84943010611
29435,141429,239398.9457808109
29436,141430,105813.48420810187
29437,141431,29844.498667319305
29438,141432,259958.0996973412
29439,141433,290154.78253416205
29440,141434,196482.1831994243
29441,141435,-16066.599861710332
29442,141436,-74031.46836480871
29443,141437,242807.6621577642
29444,141438,47190.35314133437
29445,141439,180600.44158493495
29446,141440,11328.309393748641
29447,141441,165132.68180831196
29448,141442,12863.920840641018
29449,141443,27420.095785307232
29450,141444,56964.27998697758
29451,141445,51823.6499630739
29452,141446,32463.13907480007
29453,141447,346226.96632226976
29454,141448,19129.069498579018
29455,141449,1744.9810938658193
29456,141450,126769.4462354444
29457,141451,-6763.1448197257705
29458,141452,109043.86196324602
29459,141453,178854.91550825536
29460,141454,163403.42283945158
29461,141455,139587.4966333243
29462,141456,42990.977975523565
29463,141457,60361.41992977029
29464,141458,37072.486782338936
29465,141459,57287.74147123983
29466,141460,172059.28617257252
29467,141461,175783.29425409297
29468,141462,-36725.168493057135
29469,141463,35721.85246539349
29470,141464,29749.413281320594
29471,141465,125718.8475470515
29472,141466,-54663.72975388123
29473,141467,54781.30470735859
29474,141468,65870.1622093767
29475,141469,-19893.12369505223
29476,141470,79156.11237767432
29477,141471,95233.84522168245
29478,141472,271785.77192611666
29479,141473,20289.274113988504
29480,141474,33736.132588413544
29481,141475,73520.67135896953
29482,141476,89822.48741101474
29483,141477,327009.9491352332
29484,141478,23567.426709584426
29485,141479,-7267.792154662777
29486,141480,72678.1481666849
29487,141481,144572.05340242805
29488,141482,-27859.079046653584
29489,141483,35906.27860004781
29490,141484,146291.54489944363
29491,141485,-26874.00313786324
29492,141486,82539.57098092418
29493,141487,-63210.092707554344
29494,141488,422845.38499555783
29495,141489,193324.35797579354
29496,141490,185829.61432047607
29497,141491,140311.40726882312
29498,141492,4495.136836108286
29499,141493,75452.98702726746
29500,141494,20701.40357746044
29501,141495,76122.61845362419
29502,141496,29547.616304066963
29503,141497,250.64183337334543
29504,141498,106828.06178645091
29505,141499,103536.9088813155
29506,141500,48812.87609633291
29507,141501,92519.63692078693
29508,141502,31861.901926382445
29509,141503,87345.44829315739
29510,141504,108425.59003727045
29511,141505,4549.328368803952
29512,141506,-28185.07202940993
29513,141507,11401.382860108279
29514,141508,298887.4686792162
29515,141509,236864.31818247773
29516,141510,468307.9676997992
29517,141511,97021.96543655731
29518,141512,79961.27867061133
29519,141513,73077.81858948618
29520,141514,144036.5324466778
29521,141515,149928.61940205377
29522,141516,-39508.19949700823
29523,141517,-18298.70278634783
29524,141518,15878.417849719059
29525,141519,95271.8987406455
29526,141520,67621.07216160512
29527,141521,256774.3919857517
29528,141522,1771.0894626337104
29529,141523,91072.47386755422
29530,141524,9456.462554316502
29531,141525,113471.3919972172
29532,141526,-53858.202274967916
29533,141527,-106.28906163619831
29534,141528,16835.21572847152
29535,141529,50086.46414918918
29536,141530,-21368.778506580275
29537,141531,75580.51396912523
29538,141532,104414.58987941127
29539,141533,89726.74767231382
29540,141534,374177.96894783946
29541,141535,58833.84156454215
29542,141536,212415.9590144488
29543,141537,2177.478202243801
29544,141538,-26982.41703375429
29545,141539,-52672.78913637018
29546,141540,290430.73956082435
29547,141541,411655.733032648
29548,141542,-85675.2906901231
29549,141543,130121.27756322594
29550,141544,159041.37300720904
29551,141545,156699.66441812553
29552,141546,79599.35834089015
29553,141547,387065.9235534421
29554,141548,130507.16842319397
29555,141549,8826.955011850223
29556,141550,13387.146305884235
29557,141551,123391.20809114818
29558,141552,188833.84095164808
29559,141553,88460.46587213222
29560,141554,93797.02994442265
29561,141555,20380.903415428475
29562,141556,116506.86094108084
29563,141557,43681.8924976117
29564,141558,64059.514575498644
29565,141559,178087.9508662317
29566,141560,206872.01287962776
29567,141561,68943.65635890607
29568,141562,47966.586317489855
29569,141563,52977.16305168392
29570,141564,35213.213180786
29571,141565,102401.09947382286
29572,141566,84661.848805279
29573,141567,32832.353164499626
29574,141568,3929.34392342763
29575,141569,96526.1831090916
29576,141570,67533.24971421156
29577,141571,174992.66629233584
29578,141572,85400.20542300493
29579,141573,12078.070306896698
29580,141574,-15435.465059862938
29581,141575,-12213.19897453906
29582,141576,204147.28583245305
29583,141577,257579.98182188068
29584,141578,-5704.118461747654
29585,141579,2289.952746761497
29586,141580,49774.63973166747
29587,141581,-19491.744963634294
29588,141582,-18869.14702698635
29589,141583,14452.3890846367
29590,141584,18467.66183996387
29591,141585,393687.1847644164
29592,141586,17638.067217960022
29593,141587,47867.70481308503
29594,141588,238280.57324690046
29595,141589,71146.08055469068
29596,141590,-23128.095732180867
29597,141591,16082.822905917652
29598,141592,84063.65409888467
29599,141593,76345.20652883733
29600,141594,1479.1282050590962
29601,141595,136017.00586373033
29602,141596,173764.52823536098
29603,141597,61966.71067885682
29604,141598,68799.93707714695
29605,141599,248428.3541767341
29606,141600,46135.065203065984
29607,141601,162939.3700507488
29608,141602,19665.311173637398
29609,141603,261497.5532539175
29610,141604,27898.874439629726
29611,141605,384562.5967985648
29612,141606,46713.42666808283
29613,141607,259135.95879742876
29614,141608,27651.23746968154
29615,141609,147540.77433723444
29616,141610,-2165.1403240743093
29617,141611,445278.5494816988
29618,141612,333624.63262870954
29619,141613,97165.70261688577
29620,141614,38000.79811837105
29621,141615,81636.2803861578
29622,141616,320826.1956021269
29623,141617,353364.81285149185
29624,141618,153169.88945313497
29625,141619,130213.67622443661
29626,141620,-7423.803695215844
29627,141621,332661.40078600077
29628,141622,49980.558363404125
29629,141623,101109.23533790419
29630,141624,31027.322464893572
29631,141625,73270.45391175942
29632,141626,56426.1701496318
29633,141627,35699.32422214653
29634,141628,947.1653137113899
29635,141629,27029.629912410397
29636,141630,104858.51239143917
29637,141631,-2535.2520686332136
29638,141632,49756.403531970456
29639,141633,124137.15020824317
29640,141634,25501.391619503498
29641,141635,124560.4705411843
29642,141636,-27209.00854059495
29643,141637,30085.11075824406
29644,141638,130782.88763770508
29645,141639,198224.8882798762
29646,141640,148917.6724141189
29647,141641,288717.27147817006
29648,141642,319301.9753391086
29649,141643,110127.66297188774
29650,141644,39173.52272951463
29651,141645,-36298.97355048917
29652,141646,-17393.479828161187
29653,141647,98215.65338923689
29654,141648,21153.859660365153
29655,141649,122260.24243539479
29656,141650,28132.90510965325
29657,141651,-31706.887319210917
29658,141652,110755.43984358665
29659,141653,288561.23597405525
29660,141654,206169.54896117887
29661,141655,65695.17768796394
29662,141656,47471.8612739197
29663,141657,42732.748398267664
29664,141658,53602.98833798058
29665,141659,-12794.489131126553
29666,141660,126780.36959227407
29667,141661,53966.7103538299
29668,141662,112492.12627431331
29669,141663,7497.155761193484
29670,141664,105273.97979011387
29671,141665,138154.00920183724
29672,141666,-15277.198236456607
29673,141667,-16744.593859335873
29674,141668,27545.52021645941
29675,141669,58201.113208272494
29676,141670,227502.3896613
29677,141671,56747.29633180564
29678,141672,25177.93861585902
29679,141673,64538.449350892566
29680,141674,95490.28042012919
29681,141675,36544.18257933576
29682,141676,87705.05307681905
29683,141677,-1953.498039029073
29684,141678,152024.38722008234
29685,141679,153807.597575658
29686,141680,51904.098124779295
29687,141681,65190.33361274563
29688,141682,119923.64257069491
29689,141683,43775.32238958217
29690,141684,60044.54267888563
29691,141685,305667.126836373
29692,141686,45746.56592889177
29693,141687,31986.574920609128
29694,141688,-16214.439939216245
29695,141689,204826.7148048496
29696,141690,346016.3158192369
29697,141691,117997.37058857922
29698,141692,612310.350999923
29699,141693,198898.76159664523
29700,141694,382069.3661365253
29701,141695,44486.49500021571
29702,141696,182686.47181021562
29703,141697,170101.0224716277
29704,141698,85460.8464568588
29705,141699,64701.20073773619
29706,141700,287775.9419788257
29707,141701,6085.001669764984
29708,141702,90244.99755982403
29709,141703,267595.0783625436
29710,141704,191028.99745958252
29711,141705,128064.00969889248
29712,141706,18872.88693537144
29713,141707,5774.297550398391
29714,141708,356422.20277006505
29715,141709,74910.85029456392
29716,141710,149665.0779642081
29717,141711,168735.13093836792
29718,141712,59521.35831323173
29719,141713,141958.34891609335
29720,141714,33281.76211179886
29721,141715,70234.53968218621
29722,141716,54914.49327192642
29723,141717,-30345.359435630497
29724,141718,157804.15330916783
29725,141719,480129.90341075836
29726,141720,218640.76257995237
29727,141721,86898.01766457641
29728,141722,198030.53962157853
29729,141723,95156.85754056787
29730,141724,151261.15963347116
29731,141725,34250.622111921664
29732,141726,79298.74892399926
29733,141727,163714.8479164471
29734,141728,284097.0428779875
29735,141729,-14058.436349641066
29736,141730,114510.09615605837
29737,141731,189538.79622172844
29738,141732,199523.85723722912
29739,141733,39953.44909244683
29740,141734,78817.85275118798
29741,141735,21218.95489409147
29742,141736,51465.69213386346
29743,141737,49741.55101542454
29744,141738,185627.41161976708
29745,141739,556402.3838747595
29746,141740,328797.5814780281
29747,141741,53477.4041999015
29748,141742,85161.20632782066
29749,141743,107379.11901174905
29750,141744,35578.73906371137
29751,141745,233192.9415875757
29752,141746,52295.29967448022
29753,141747,119106.03202835005
29754,141748,58572.57744411053
29755,141749,227151.99276515236
29756,141750,114365.00377360871
29757,141751,95726.81229880359
29758,141752,78982.14448457444
29759,141753,176188.51427867077
29760,141754,146698.62388986722
29761,141755,81964.85044513457
29762,141756,-1423.28114093747
29763,141757,103293.20552920643
29764,141758,28357.79944145074
29765,141759,144339.21191840805
29766,141760,130462.44734688802
29767,141761,184581.10514623392
29768,141762,-16412.428779675625
29769,141763,104089.81646264996
29770,141764,51672.19239855744
29771,141765,25315.91911645606
29772,141766,128326.72663369775
29773,141767,36190.21931384457
29774,141768,79080.70207212912
29775,141769,179641.07560060406
29776,141770,314606.68254844705
29777,141771,79549.59838306205
29778,141772,423959.3010747372
29779,141773,129140.85346206371
29780,141774,74672.77921926929
29781,141775,244829.784781856
29782,141776,318600.8340513692
29783,141777,126759.21242126636
29784,141778,55310.962301915046
29785,141779,-30687.686567489058
29786,141780,9125.530074700713
29787,141781,51758.035737855826
29788,141782,44670.36886511324
29789,141783,-4504.233805384487
29790,141784,120289.97099069552
29791,141785,421591.9707887317
29792,141786,386501.9952228372
29793,141787,68443.01145044295
29794,141788,185877.35420905706
29795,141789,32675.703777789604
29796,141790,84219.8266798621
29797,141791,-26425.33655351214
29798,141792,12976.705801703036
29799,141793,-4982.781570590101
29800,141794,-16311.244465324562
29801,141795,115664.6930276244
29802,141796,200059.9681910011
29803,141797,138155.06598539092
29804,141798,99937.04602591554
29805,141799,51584.68636523234
29806,141800,96323.352458484
29807,141801,61554.139477484394
29808,141802,8391.753327847458
29809,141803,67690.90082926536
29810,141804,102474.84643748077
29811,141805,85017.11802624539
29812,141806,59229.34017519327
29813,141807,131553.76609107666
29814,141808,-14410.626505906694
29815,141809,78593.99891769513
29816,141810,-47010.67165870918
29817,141811,142086.07129583647
29818,141812,87444.62909802562
29819,141813,97426.77506877668
29820,141814,109644.76165388059
29821,141815,103443.83783828281
29822,141816,175196.48712250637
29823,141817,-66441.00684943888
29824,141818,120061.05108287511
29825,141819,-87933.92156784656
29826,141820,234258.43746594712
29827,141821,234235.93131792638
29828,141822,14821.18873873353
29829,141823,98771.7213719571
29830,141824,82999.90584587911
29831,141825,94016.22111283429
29832,141826,109208.20993327489
29833,141827,176685.7781857215
29834,141828,110954.0617459463
29835,141829,204546.289289203
29836,141830,415271.53713555494
29837,141831,86246.9409503215
29838,141832,-55971.576855116524
29839,141833,51113.17484691925
29840,141834,210021.0038187611
29841,141835,-3879.2761614308693
29842,141836,55415.711654923856
29843,141837,-29831.89704097854
29844,141838,91398.00066882651
29845,141839,165373.3413859303
29846,141840,64774.70412843069
29847,141841,109433.55225906102
29848,141842,117848.87471843604
29849,141843,254517.74897278426
29850,141844,71131.58731384296
29851,141845,112866.97728068614
29852,141846,60261.06392219849
29853,141847,22211.175853309687
29854,141848,103267.87500975793
29855,141849,129985.74511637539
29856,141850,192370.15550909145
29857,141851,176357.8673903779
29858,141852,-77434.11607174622
29859,141853,61224.86369670695
29860,141854,67409.72592602018
29861,141855,183299.71138111176
29862,141856,69447.40686220909
29863,141857,103863.59560770169
29864,141858,102259.13894475298
29865,141859,163730.98075350653
29866,141860,129694.78993798047
29867,141861,64835.38697946863
29868,141862,10318.454351004213
29869,141863,166875.24210910592
29870,141864,63671.13930502301
29871,141865,104196.49606800033
29872,141866,349281.1270366083
29873,141867,95488.47810223559
29874,141868,15019.1375884437
29875,141869,21228.999780916143
29876,141870,530059.8838082557
29877,141871,-24824.069852175657
29878,141872,-36236.527004108764
29879,141873,50379.89174204646
29880,141874,85201.59854344791
29881,141875,258220.5466912142
29882,141876,41196.97006752668
29883,141877,-36040.137374713086
29884,141878,99350.65835105442
29885,141879,178425.17222849512
29886,141880,498.7784102000296
29887,141881,-22258.994395576883
29888,141882,-22149.564035980962
29889,141883,213382.0634645992
29890,141884,7787.262648559175
29891,141885,128433.72807475785
29892,141886,23035.655543972272
29893,141887,32211.68841016898
29894,141888,17554.123555368744
29895,141889,77364.01828876743
29896,141890,277615.4583236226
29897,141891,279968.5971998996
29898,141892,120214.54297089251
29899,141893,31271.740489932243
29900,141894,64061.897888093255
29901,141895,162631.6989095714
29902,141896,27448.48490465386
29903,141897,174256.6153838993
29904,141898,49460.06213770341
29905,141899,128091.37478188053
29906,141900,118793.24863393791
29907,141901,15569.608187024016
29908,141902,167369.65153479716
29909,141903,56725.27718174644
29910,141904,440738.6903191977
29911,141905,343164.8135244199
29912,141906,250047.8961134241
29913,141907,289848.903467949
29914,141908,100068.46960105607
29915,141909,-36255.72571079293
29916,141910,31403.459448261652
29917,141911,213040.94458645862
29918,141912,59683.915491634514
29919,141913,53614.85184136685
29920,141914,96601.63195988024
29921,141915,176085.45418350212
29922,141916,102238.9282929399
29923,141917,63496.90267174365
29924,141918,314334.39007778047
29925,141919,-35254.99749325402
29926,141920,94900.44091378152
29927,141921,220301.95829127682
29928,141922,24596.987785678357
29929,141923,53639.53371309303
29930,141924,76780.14214608492
29931,141925,120367.95007778751
29932,141926,114877.49496584618
29933,141927,-23985.332248133607
29934,141928,54682.181113026105
29935,141929,113322.73417754658
29936,141930,156133.95217229566
29937,141931,-2620.5374462832697
29938,141932,257019.6088300976
29939,141933,-2351.3516448689625
29940,141934,254431.72252798546
29941,141935,48565.7382741794
29942,141936,23723.89399677841
29943,141937,118334.56953192456
29944,141938,518229.9298244198
29945,141939,9992.60507322289
29946,141940,212374.92097314307
29947,141941,210170.99326796178
29948,141942,118709.54562389385
29949,141943,16290.882757398766
29950,141944,70484.89627025649
29951,141945,49467.02280421648
29952,141946,59521.89400614193
29953,141947,108130.50532623753
29954,141948,84947.02409082325
29955,141949,158742.38635775028
29956,141950,136972.05030524777
29957,141951,39948.82100246288
29958,141952,119784.35767603945
29959,141953,133614.51213014452
29960,141954,122221.75537462672
29961,141955,-36829.430929191876
29962,141956,79645.26266826363
29963,141957,149791.2494324576
29964,141958,44466.9008931946
29965,141959,36435.54907535808
29966,141960,-34736.166430569254
29967,141961,34369.47421448957
29968,141962,336758.1211252543
29969,141963,192140.4456260954
29970,141964,4372.713001334108
29971,141965,47907.365016253665
29972,141966,16641.055044060107
29973,141967,-605.9536806722172
29974,141968,217027.35488530202
29975,141969,122289.87947144499
29976,141970,42449.90317369206
29977,141971,71645.51364241727
29978,141972,125420.20533684874
29979,141973,256697.6587029933
29980,141974,174849.5703571504
29981,141975,-14999.13382154191
29982,141976,251990.56003111135
29983,141977,164909.78917644965
29984,141978,103484.18120029662
29985,141979,63151.48885931261
29986,141980,66045.14154011244
29987,141981,9569.38826645678
29988,141982,-39193.316258323845
29989,141983,64788.41214133706
29990,141984,199622.14284945466
29991,141985,120817.96123118466
29992,141986,42537.77825566195
29993,141987,13784.924522508867
29994,141988,122868.3419944318
29995,141989,39988.72757930681
29996,141990,30170.230048825033
29997,141991,-12473.79127996182
29998,141992,73177.11921000294
29999,141993,203795.48256972432
30000,141994,164991.82133892179
30001,141995,187092.66058234358
30002,141996,30755.871062234975
30003,141997,21704.895799625665
30004,141998,127720.5831858674
30005,141999,43934.591684808955
30006,142000,69885.0425844551
30007,142001,300223.589990566
30008,142002,3002.291914728936
30009,142003,75421.56163623091
30010,142004,2753.700638074428
30011,142005,328082.2699928838
30012,142006,295560.7833415638
30013,142007,77031.03235479305
30014,142008,181.5957602430135
